,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck,side,InGroup
255,Earth,True,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,P,True
256,Earth,False,TRAPPIST-1e,22.0,False,146.0,654.0,1.0,0.0,2.0,Yes,F,P,True
257,Europa,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Yes,E,P,True
258,Europa,True,55 Cancri e,42.0,False,0.0,0.0,0.0,0.0,0.0,Yes,E,P,True
259,Earth,False,55 Cancri e,57.0,False,3.0,1281.0,29.0,162.0,13.0,No,F,P,False
260,Europa,True,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,True
261,Europa,False,TRAPPIST-1e,28.0,False,0.0,587.0,32.0,6.0,1460.0,No,B,P,True
262,Earth,False,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,828.0,No,F,S,False
263,Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,Yes,C,S,False
264,Europa,False,55 Cancri e,26.0,False,0.0,4458.0,0.0,1157.0,262.0,Yes,B,S,True
265,Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Yes,B,S,True
266,Europa,False,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Yes,B,S,True
267,Europa,False,55 Cancri e,9.0,False,0.0,0.0,0.0,0.0,0.0,Yes,B,S,True
268,Europa,False,TRAPPIST-1e,40.0,False,0.0,6500.0,88.0,1090.0,0.0,Yes,D,S,False
269,Europa,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,311.1387779083431,0.0,Yes,B,S,False
270,Earth,False,TRAPPIST-1e,24.0,False,90.0,2.0,1324.0,17.0,0.0,Yes,G,P,False
271,Europa,True,55 Cancri e,57.0,False,0.0,0.0,0.0,0.0,0.0,Yes,A,P,False
272,Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,No,G,S,False
273,Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,15.0,0.0,1370.0,No,F,P,False
274,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,False
275,Europa,False,TRAPPIST-1e,28.0,False,0.0,422.0,0.0,1851.0,5166.0,No,E,S,False
276,Europa,False,55 Cancri e,23.0,False,0.0,584.0,0.0,20.0,2469.0,No,C,P,False
277,Earth,False,TRAPPIST-1e,23.0,False,368.0,175.0,259.0,1.0,101.0,No,E,S,False
278,Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,1359.0,0.0,0.0,Yes,F,S,False
279,Earth,False,TRAPPIST-1e,18.0,False,1194.0,0.0,157.0,6.0,0.0,No,F,S,False
280,Europa,False,TRAPPIST-1e,67.0,False,224.687617481203,230.0,0.0,4476.0,241.0,No,G,S,False
281,Earth,False,PSO J318.5-22,60.0,False,7.0,540.0,1.0,0.0,4.0,Yes,F,P,True
282,Earth,True,55 Cancri e,28.82793046746535,False,0.0,0.0,173.72916912197996,0.0,0.0,Yes,G,P,True
283,Earth,False,55 Cancri e,49.0,False,331.0,0.0,0.0,318.0,0.0,Yes,F,P,True
284,Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,P,True
285,Earth,False,55 Cancri e,26.0,False,386.0,0.0,74.0,0.0,1330.0,No,G,P,False
286,Earth,True,PSO J318.5-22,35.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,False
287,Europa,False,TRAPPIST-1e,24.0,False,0.0,2628.0,173.72916912197996,170.0,0.0,Yes,B,S,True
288,Europa,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,304.8547912992357,Yes,B,S,True
289,Earth,False,TRAPPIST-1e,18.0,False,0.0,2.0,0.0,311.1387779083431,0.0,No,G,S,True
290,Earth,False,TRAPPIST-1e,21.0,False,0.0,5.0,3.0,0.0,304.8547912992357,No,G,S,True
291,Earth,False,TRAPPIST-1e,59.0,True,1018.0,0.0,209.0,0.0,0.0,No,F,S,False
292,Earth,True,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,No,G,S,False
293,Earth,True,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,No,G,P,False
294,Earth,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,No,G,S,False
295,Earth,False,TRAPPIST-1e,19.0,False,17.0,0.0,784.0,0.0,2.0,Yes,G,S,False
296,Europa,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Yes,C,S,True
297,Europa,False,TRAPPIST-1e,32.0,False,247.0,4651.0,0.0,46.0,202.0,Yes,C,S,True
298,Europa,False,TRAPPIST-1e,33.0,False,443.0,317.0,0.0,148.0,1260.0,No,C,S,True
299,Earth,False,TRAPPIST-1e,25.0,False,0.0,0.0,251.0,0.0,552.0,No,F,P,False
300,Mars,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,Yes,F,P,False
301,Mars,False,TRAPPIST-1e,29.0,False,5715.0,2.0,211.0,1476.0,0.0,No,F,S,False
302,Earth,False,TRAPPIST-1e,44.0,False,695.0,1.0,16.0,0.0,0.0,No,F,P,False
303,Mars,True,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,Yes,F,S,True
304,Mars,False,TRAPPIST-1e,19.0,False,417.0,349.0,634.0,3.0,1057.0,Yes,F,S,True
305,Mars,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Yes,F,S,True
306,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,173.72916912197996,0.0,0.0,Yes,G,S,False
307,Europa,True,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,Yes,B,S,False
308,Earth,True,PSO J318.5-22,5.0,False,0.0,0.0,0.0,0.0,0.0,No,G,P,False
309,Earth,False,PSO J318.5-22,31.0,False,121.0,0.0,0.0,274.0,907.0,No,F,P,False
310,Mars,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,No,E,S,False
311,Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,P,False
312,Mars,False,TRAPPIST-1e,27.0,False,434.0,0.0,1434.0,0.0,0.0,No,F,S,False
313,Mars,False,TRAPPIST-1e,22.0,False,142.0,2876.0,202.0,3.0,0.0,Yes,D,P,True
314,Mars,False,TRAPPIST-1e,36.0,False,520.0,0.0,1865.0,0.0,0.0,Yes,G,S,True
315,Earth,True,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,P,False
316,Mars,False,TRAPPIST-1e,23.0,False,2001.0,0.0,2975.0,0.0,0.0,No,F,P,False
317,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,False
318,Europa,True,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,Yes,B,P,False
319,Earth,False,TRAPPIST-1e,41.0,False,224.687617481203,1198.0,0.0,124.0,572.0,No,F,S,False
320,Earth,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,True
321,Earth,True,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,True
322,Earth,False,PSO J318.5-22,26.0,False,148.0,0.0,453.0,0.0,88.0,No,F,S,False
323,Earth,False,TRAPPIST-1e,15.0,False,358.0,212.0,33.0,0.0,112.0,No,F,S,False
324,Earth,False,55 Cancri e,33.0,False,0.0,36.0,0.0,280.0,417.0,Yes,F,S,False
325,Earth,False,55 Cancri e,28.82793046746535,False,0.0,0.0,0.0,685.0,21.0,No,G,S,False
326,Mars,False,TRAPPIST-1e,26.0,False,2832.0,107.0,4447.0,15.0,4.0,No,F,P,True
327,Mars,True,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,Yes,F,P,True
328,Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,592.0,177.0,58.0,Yes,G,S,False
329,Earth,False,TRAPPIST-1e,30.0,False,0.0,95.0,0.0,441.0,1023.0,No,F,P,False
330,Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Yes,F,P,False
331,Earth,False,TRAPPIST-1e,24.0,False,0.0,5.0,0.0,2766.0,0.0,No,F,P,False
332,Earth,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,No,G,P,False
333,Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,558.0,0.0,230.0,No,E,P,False
334,Earth,False,TRAPPIST-1e,22.0,False,116.0,0.0,786.0,6.0,0.0,Yes,G,S,False
335,Europa,False,55 Cancri e,63.0,False,0.0,1068.0,0.0,176.0,8188.0,No,C,S,False
336,Europa,False,55 Cancri e,18.0,False,17.0,215.0,4.0,5132.0,697.0,No,B,S,True
337,Europa,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,Yes,B,S,True
338,Europa,False,TRAPPIST-1e,79.0,False,5649.0,235.0,7.0,2579.0,2175.0,No,B,S,True
339,Europa,True,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,Yes,B,S,True
340,Europa,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Yes,B,S,True
341,Europa,False,TRAPPIST-1e,33.0,False,0.0,2491.0,6.0,1173.0,1059.0,No,B,S,True
342,Europa,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Yes,B,S,True
343,Earth,False,TRAPPIST-1e,31.0,False,198.0,0.0,591.0,0.0,164.0,Yes,G,P,False
344,Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,False
345,Europa,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,Yes,B,P,True
346,Europa,True,55 Cancri e,38.0,False,0.0,0.0,173.72916912197996,0.0,0.0,Yes,B,P,True
347,Earth,False,TRAPPIST-1e,23.0,False,348.0,0.0,0.0,4.0,368.0,No,G,P,False
348,Earth,False,TRAPPIST-1e,28.0,False,82.0,773.0,0.0,3693.0,140.0,No,G,S,True
349,Earth,True,PSO J318.5-22,34.0,False,0.0,0.0,0.0,0.0,0.0,No,G,S,True
350,Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,True
351,Earth,False,TRAPPIST-1e,14.0,False,3.0,0.0,881.0,25.0,0.0,Yes,G,S,True
352,Earth,False,TRAPPIST-1e,23.0,False,13.0,747.0,0.0,0.0,128.0,No,G,P,False
353,Earth,True,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,No,G,P,False
354,Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,No,G,S,False
355,Earth,False,TRAPPIST-1e,18.0,False,391.0,44.0,356.0,0.0,0.0,No,E,P,False
356,Europa,False,PSO J318.5-22,27.0,True,69.0,5728.0,0.0,0.0,987.0,Yes,C,P,False
357,Earth,False,TRAPPIST-1e,48.0,False,0.0,111.0,0.0,1508.0,0.0,No,E,P,False
358,Europa,False,55 Cancri e,31.0,True,0.0,11003.0,552.0,8157.0,5688.0,No,B,P,True
359,Europa,False,55 Cancri e,61.0,False,1.0,608.0,0.0,3835.0,1.0,No,B,P,True
360,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,False
361,Mars,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,Yes,F,S,False
362,Mars,False,TRAPPIST-1e,22.0,False,28.0,420.0,36.0,6011.0,3.0,No,D,S,False
363,Mars,False,TRAPPIST-1e,30.0,True,1056.0,0.0,0.0,0.0,0.0,No,D,S,True
364,Mars,False,TRAPPIST-1e,30.0,False,1770.0,0.0,0.0,13.0,0.0,No,D,S,True
365,Earth,True,55 Cancri e,32.0,True,0.0,0.0,0.0,0.0,0.0,Yes,D,S,False
366,Mars,False,TRAPPIST-1e,43.0,True,353.0,896.0,0.0,0.0,2.0,Yes,D,P,False
367,Earth,False,55 Cancri e,17.0,False,177.0,458.07720329024676,0.0,310.0,7.0,No,F,P,False
368,Earth,False,TRAPPIST-1e,23.0,False,224.687617481203,21.0,0.0,0.0,1699.0,No,G,P,True
369,Earth,False,TRAPPIST-1e,20.0,False,0.0,465.0,0.0,5.0,223.0,No,F,P,True
370,Earth,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,No,G,P,True
371,Mars,False,TRAPPIST-1e,35.0,False,1134.0,113.0,52.0,0.0,0.0,No,E,P,False
372,Mars,False,TRAPPIST-1e,31.0,False,0.0,0.0,1116.0,2.0,0.0,No,F,S,False
373,Earth,False,55 Cancri e,21.0,False,0.0,150.0,0.0,567.0,0.0,No,F,S,False
374,Earth,False,TRAPPIST-1e,16.0,False,691.0,0.0,101.0,140.0,0.0,No,F,P,False
375,Europa,False,TRAPPIST-1e,60.0,False,0.0,7255.0,5952.0,1537.0,0.0,Yes,C,P,False
376,Earth,False,TRAPPIST-1e,18.0,False,0.0,157.0,0.0,352.0,60.0,No,F,P,False
377,Earth,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,No,G,S,False
378,Europa,True,55 Cancri e,68.0,False,0.0,0.0,0.0,0.0,0.0,Yes,B,P,True
379,Europa,False,55 Cancri e,22.0,False,0.0,1170.0,0.0,5467.0,1241.0,No,B,P,True
380,Europa,True,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,Yes,B,P,True
381,Europa,False,TRAPPIST-1e,28.82793046746535,False,8.0,3584.0,0.0,13.0,57.0,Yes,B,P,False
382,Mars,False,TRAPPIST-1e,37.0,False,1094.0,2.0,26.0,34.0,1.0,No,F,P,True
383,Mars,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Yes,F,P,True
384,Mars,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Yes,F,P,True
385,Europa,False,TRAPPIST-1e,31.0,False,417.0,458.07720329024676,7185.0,562.0,792.0,Yes,E,P,False
386,Europa,False,TRAPPIST-1e,29.0,False,0.0,4118.0,0.0,715.0,3139.0,Yes,C,S,False
387,Europa,False,55 Cancri e,20.0,False,2.0,10116.0,0.0,2.0,225.0,Yes,A,S,True
388,Europa,True,55 Cancri e,46.0,False,0.0,0.0,0.0,0.0,0.0,Yes,A,S,True
389,Earth,False,TRAPPIST-1e,29.0,False,0.0,1026.0,0.0,16.0,0.0,Yes,F,S,False
390,Mars,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Yes,F,P,False
391,Mars,False,TRAPPIST-1e,17.0,False,1483.0,10.0,0.0,0.0,0.0,No,F,S,False
392,Europa,False,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,Yes,B,P,True
393,Europa,False,TRAPPIST-1e,47.0,False,4.0,891.0,0.0,2962.0,3656.0,No,B,P,True
394,Mars,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,Yes,F,S,False
395,Earth,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,False
396,Earth,False,55 Cancri e,10.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,True
397,Earth,False,PSO J318.5-22,56.0,False,46.0,11.0,0.0,622.0,0.0,No,G,S,True
398,Earth,False,TRAPPIST-1e,39.0,False,382.0,0.0,22.0,467.0,0.0,No,F,S,True
399,Earth,False,PSO J318.5-22,40.0,False,7.0,0.0,840.0,26.0,0.0,No,F,S,True
400,Europa,True,TRAPPIST-1e,40.0,False,224.687617481203,0.0,0.0,0.0,0.0,Yes,B,S,False
401,Europa,False,55 Cancri e,34.0,False,224.687617481203,5637.0,45.0,1936.0,56.0,No,C,P,False
402,Earth,False,55 Cancri e,32.0,False,0.0,0.0,0.0,722.0,0.0,No,F,S,False
403,Earth,False,TRAPPIST-1e,35.0,False,7.0,1043.0,0.0,0.0,0.0,No,F,P,False
404,Mars,False,TRAPPIST-1e,32.0,True,2484.0,429.0,102.0,0.0,0.0,No,D,P,True
405,Earth,False,TRAPPIST-1e,26.0,True,1869.0,0.0,136.0,0.0,0.0,No,F,P,True
406,Earth,False,TRAPPIST-1e,25.0,False,1352.0,0.0,0.0,24.0,799.0,No,F,S,True
407,Earth,False,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,77.0,715.0,No,E,S,True
408,Europa,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,Yes,B,P,False
409,Earth,False,TRAPPIST-1e,22.0,False,9.0,0.0,795.0,0.0,0.0,Yes,F,S,False
410,Earth,False,TRAPPIST-1e,24.0,False,757.0,0.0,0.0,32.0,0.0,No,E,P,True
411,Earth,True,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,P,True
412,Earth,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,False
413,Mars,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Yes,E,S,False
414,Europa,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Yes,B,S,True
415,Europa,True,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,True
416,Europa,True,TRAPPIST-1e,74.0,False,0.0,0.0,0.0,0.0,0.0,Yes,B,S,True
417,Europa,False,55 Cancri e,28.0,True,5.0,4288.0,0.0,745.0,5.0,Yes,B,S,True
418,Europa,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Yes,B,S,True
419,Europa,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Yes,B,S,True
420,Earth,False,TRAPPIST-1e,55.0,False,210.0,185.0,188.0,59.0,73.0,No,F,S,False
421,Earth,False,PSO J318.5-22,19.0,False,0.0,0.0,747.0,26.0,0.0,Yes,G,P,True
422,Earth,True,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,No,G,P,True
423,Earth,False,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,No,G,P,True
424,Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Yes,D,S,False
425,Earth,False,TRAPPIST-1e,15.0,False,2156.0,0.0,0.0,59.0,2.0,No,F,S,False
426,Earth,True,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,False
427,Earth,False,PSO J318.5-22,31.0,False,0.0,869.0,0.0,0.0,0.0,Yes,E,S,True
428,Earth,False,TRAPPIST-1e,22.0,False,0.0,70.0,182.0,612.0,20.0,Yes,F,S,True
429,Earth,False,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,True
430,Earth,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,No,G,S,False
431,Mars,False,TRAPPIST-1e,34.0,False,865.0,0.0,257.0,311.1387779083431,35.0,No,F,P,True
432,Mars,False,TRAPPIST-1e,14.0,False,928.0,852.0,81.0,0.0,0.0,No,F,P,True
433,Earth,False,TRAPPIST-1e,19.0,False,4.0,10.0,0.0,1178.0,428.0,No,E,P,True
434,Earth,False,TRAPPIST-1e,28.82793046746535,False,0.0,654.0,22.0,146.0,4.0,Yes,E,P,True
435,Earth,False,TRAPPIST-1e,36.0,False,0.0,0.0,863.0,1.0,1.0,No,F,P,False
436,Earth,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,No,G,S,False
437,Mars,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,304.8547912992357,Yes,F,S,True
438,Earth,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Yes,F,S,True
439,Europa,False,TRAPPIST-1e,16.0,False,0.0,45.0,2.0,5183.0,170.0,No,B,P,True
440,Europa,False,55 Cancri e,30.0,False,0.0,7972.0,0.0,0.0,4.0,Yes,B,P,True
441,Earth,False,PSO J318.5-22,37.0,False,0.0,10.0,544.0,9.0,299.0,No,F,S,False
442,Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,False
443,Earth,False,TRAPPIST-1e,36.0,False,0.0,0.0,38.0,9.0,943.0,No,E,P,False
444,Mars,False,PSO J318.5-22,27.0,False,224.687617481203,6.0,145.0,144.0,0.0,No,F,P,True
445,Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Yes,F,P,True
446,Mars,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,Yes,F,P,True
447,Earth,False,TRAPPIST-1e,22.0,False,0.0,5.0,0.0,1619.0,0.0,No,E,P,False
448,Earth,False,TRAPPIST-1e,27.0,False,224.687617481203,34.0,23.0,0.0,275.0,No,G,P,False
449,Earth,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,False
450,Earth,False,TRAPPIST-1e,27.0,False,0.0,118.0,0.0,5.0,665.0,No,E,S,True
451,Earth,False,TRAPPIST-1e,28.0,False,0.0,14.0,0.0,0.0,615.0,No,F,S,True
452,Europa,False,55 Cancri e,21.0,False,0.0,33.0,0.0,3348.0,55.0,No,B,S,False
453,Europa,False,TRAPPIST-1e,39.0,False,172.0,1794.0,12.0,4303.0,246.0,No,C,S,False
454,Earth,True,PSO J318.5-22,28.0,False,0.0,0.0,173.72916912197996,0.0,0.0,No,G,P,False
455,Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,False
456,Europa,True,55 Cancri e,27.0,False,0.0,458.07720329024676,0.0,0.0,0.0,Yes,G,S,True
457,Europa,True,55 Cancri e,46.0,False,0.0,0.0,0.0,311.1387779083431,0.0,Yes,B,S,True
458,Mars,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,Yes,F,S,True
459,Mars,False,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,No,E,S,True
460,Mars,False,55 Cancri e,21.0,False,513.0,0.0,1749.0,82.0,0.0,Yes,D,P,False
461,Europa,False,TRAPPIST-1e,42.0,False,0.0,929.0,967.0,311.1387779083431,481.0,No,E,P,False
462,Mars,False,TRAPPIST-1e,22.0,False,10.0,0.0,817.0,471.0,0.0,No,G,S,False
463,Mars,False,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,Yes,F,S,True
464,Mars,False,TRAPPIST-1e,43.0,False,1821.0,0.0,47.0,29.0,0.0,No,F,S,True
465,Mars,False,TRAPPIST-1e,42.0,False,1246.0,35.0,16.0,0.0,0.0,No,E,S,True
466,Europa,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,Yes,B,S,True
467,Europa,True,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,Yes,B,S,True
468,Europa,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Yes,B,S,True
469,Europa,False,TRAPPIST-1e,64.0,False,0.0,1737.0,11.0,401.0,752.0,No,B,S,True
470,Europa,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,Yes,B,S,True
471,Earth,True,55 Cancri e,53.0,False,0.0,0.0,0.0,0.0,0.0,Yes,B,S,True
472,Mars,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Yes,F,S,False
473,Earth,False,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,False
474,Europa,False,TRAPPIST-1e,59.0,False,0.0,16521.0,0.0,323.0,0.0,Yes,C,P,False
475,Europa,False,55 Cancri e,32.0,False,0.0,5755.0,0.0,59.0,122.0,Yes,D,S,True
476,Europa,True,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,Yes,D,S,True
477,Earth,True,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,P,False
478,Europa,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,Yes,B,S,False
479,Europa,False,55 Cancri e,55.0,False,113.0,2492.0,41.0,0.0,2376.0,No,A,S,False
480,Earth,False,TRAPPIST-1e,28.82793046746535,False,1445.0,0.0,1.0,2.0,73.0,No,F,P,False
481,Earth,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Yes,F,S,False
482,Earth,True,TRAPPIST-1e,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,False
483,Earth,False,TRAPPIST-1e,55.0,False,62.0,458.07720329024676,0.0,0.0,304.8547912992357,No,G,S,False
484,Earth,False,TRAPPIST-1e,23.0,False,39.0,263.0,0.0,0.0,304.8547912992357,Yes,E,S,False
485,Earth,False,TRAPPIST-1e,42.0,False,0.0,0.0,750.0,0.0,156.0,No,E,P,False
486,Earth,False,TRAPPIST-1e,35.0,False,553.0,213.0,1733.0,0.0,6.0,Yes,E,S,False
487,Earth,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,False
488,Mars,False,55 Cancri e,28.82793046746535,False,1172.0,11.0,3.0,0.0,4.0,No,F,S,True
489,Mars,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Yes,F,S,True
490,Europa,False,TRAPPIST-1e,46.0,False,0.0,1119.0,0.0,3427.0,6595.0,No,C,P,False
491,Earth,True,PSO J318.5-22,26.0,False,0.0,0.0,0.0,0.0,0.0,No,G,P,False
492,Earth,True,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,No,G,P,True
493,Earth,True,55 Cancri e,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,Yes,G,P,True
494,Mars,False,TRAPPIST-1e,33.0,False,20.0,0.0,384.0,557.0,0.0,No,D,P,False
495,Europa,False,TRAPPIST-1e,34.0,False,98.0,715.0,29.0,5732.0,1902.0,No,B,P,True
496,Europa,False,TRAPPIST-1e,49.0,False,3573.0,1308.0,316.0,641.0,25.0,No,B,P,True
497,Earth,False,TRAPPIST-1e,22.0,False,0.0,5.0,0.0,320.0,352.0,No,G,P,False
498,Earth,False,TRAPPIST-1e,28.0,False,0.0,1073.0,0.0,0.0,5.0,Yes,F,P,False
499,Europa,True,TRAPPIST-1e,28.82793046746535,False,0.0,0.0,173.72916912197996,0.0,0.0,Yes,C,P,True
500,Europa,True,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,Yes,C,P,True
501,Earth,True,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,Yes,C,P,True
502,Europa,True,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,Yes,C,P,True
503,Europa,False,TRAPPIST-1e,38.0,False,0.0,1793.0,479.0,9.0,4987.0,No,C,P,True
504,Mars,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Yes,F,S,True
505,Earth,False,TRAPPIST-1e,17.0,False,1471.0,0.0,0.0,45.0,16.0,No,F,S,True
506,Earth,False,TRAPPIST-1e,26.0,False,9.0,0.0,0.0,0.0,878.0,No,G,P,False
507,Earth,False,TRAPPIST-1e,23.0,False,59.0,0.0,0.0,681.0,0.0,No,F,P,False
508,Earth,False,55 Cancri e,24.0,False,930.0,691.0,838.0,0.0,0.0,No,F,S,False
509,Earth,False,TRAPPIST-1e,23.0,False,0.0,15.0,831.0,16.0,3.0,No,F,S,False
510,Earth,False,TRAPPIST-1e,24.0,False,0.0,86.0,704.0,0.0,1.0,Yes,E,S,False
511,Mars,False,PSO J318.5-22,32.0,False,666.0,0.0,0.0,252.0,1.0,Yes,D,S,True
